order_id,user_id,order_date,status
16380,4318,2024-03-26,returned
16381,4960,2024-05-17,cancelled
16382,577,2024-11-25,completed
16383,1880,2024-03-29,cancelled
16384,2277,2025-08-07,returned
16385,3919,2025-05-13,returned
16386,2455,2024-04-05,returned
16387,2868,2024-07-23,completed
16388,3398,2025-09-28,cancelled
16389,2534,2024-09-25,returned
16390,791,2024-07-09,
16391,752,2025-03-09,
16392,3167,2024-09-12,returned
16393,3989,2025-01-08,completed
16394,1809,2024-07-20,cancelled
16395,131,2024-11-05,returned
16396,3611,2024-08-21,returned
16397,957,2025-11-13,cancelled
16398,321,2025-02-20,
16399,3234,2025-02-25,completed
16400,4102,2025-03-27,completed
16401,4386,2024-08-14,returned
16402,53,2025-09-07,cancelled
16403,4764,2024-12-04,completed
16404,428,2025-03-21,completed
16405,1153,2024-07-13,returned
16406,509,2025-01-11,
16407,147,2024-05-24,
16408,1196,2026-01-25,cancelled
16409,4904,2025-07-02,
16410,3208,2025-01-18,
16411,2582,2024-05-14,
16412,732,2024-12-28,returned
16413,368,2024-09-12,returned
16414,2643,2024-03-21,returned
16415,2386,2024-10-08,
16416,3578,2026-01-22,
16417,4789,2024-07-02,cancelled
16418,1172,2025-10-03,
16419,4939,2025-05-01,returned
16420,760,2025-05-08,
16421,3433,2025-04-03,
16422,4793,2025-10-22,
16423,3888,2025-04-23,cancelled
16424,555,2026-01-31,
16425,2581,2024-09-02,returned
16426,2019,2025-10-30,cancelled
16427,2672,2025-12-18,completed
16428,3343,2024-06-26,cancelled
16429,738,2024-07-21,cancelled
16430,291,2024-09-09,returned
16431,1981,2025-12-09,
16432,3048,2024-09-15,
16433,2729,2025-11-10,cancelled
16434,4935,2024-08-16,cancelled
16435,658,2026-03-28,
16436,1355,2024-09-17,returned
16437,3511,2026-04-21,
16438,521,2024-06-10,completed
16439,534,2024-04-09,returned
16440,558,2024-02-27,
16441,1661,2024-11-27,cancelled
16442,4440,2024-03-11,
16443,3506,2025-12-18,
16444,2449,2024-10-26,returned
16445,630,2024-09-05,completed
16446,4581,2024-12-06,returned
16447,1862,2025-01-27,
16448,1662,2024-03-29,
16449,1449,2025-07-10,returned
16450,1361,2025-12-22,
16451,4306,2025-05-20,completed
16452,520,2024-10-16,returned
16453,1311,2024-04-13,completed
16454,1968,2025-03-09,cancelled
16455,1695,2024-07-24,completed
16456,3165,2024-02-25,completed
16457,1309,2024-04-09,
16458,2939,2024-11-14,
16459,3782,2025-01-19,returned
16460,2432,2024-12-18,completed
16461,4836,2024-08-24,returned
16462,258,2025-11-07,
16463,2765,2026-02-04,returned
16464,1582,2024-05-26,
16465,4788,2025-11-08,returned
16466,1584,2024-04-24,cancelled
16467,4860,2024-11-05,returned
16468,2958,2024-05-23,cancelled
16469,1108,2025-11-19,returned
16470,2095,2025-08-30,cancelled
16471,2795,2025-09-02,completed
16472,1926,2025-10-13,
16473,1212,2024-10-17,returned
16474,4325,2026-02-01,
16475,1927,2025-11-03,cancelled
16476,1750,2024-11-24,completed
16477,816,2024-08-17,cancelled
16478,1015,2025-10-13,cancelled
16479,1693,2025-05-17,
16480,444,2024-04-30,cancelled
16481,1022,2025-10-08,cancelled
16482,3035,2024-12-12,cancelled
16483,1244,2024-06-01,completed
16484,628,2024-08-10,completed
16485,246,2025-04-02,cancelled
16486,401,2025-08-25,
16487,1748,2025-09-07,cancelled
16488,4925,2025-11-07,completed
16489,4954,2025-09-24,completed
16490,4976,2025-09-18,
16491,173,2025-04-29,cancelled
16492,4180,2024-11-11,cancelled
16493,3335,2024-04-03,completed
16494,2179,2025-01-30,cancelled
16495,2604,2025-12-16,
16496,4443,2025-01-09,cancelled
16497,3025,2024-03-31,completed
16498,4447,2024-07-14,
16499,4858,2025-02-25,
16500,3747,2024-08-12,
16501,4661,2024-09-23,completed
16502,2325,2025-11-17,
16503,1299,2025-01-20,cancelled
16504,4710,2025-01-15,
16505,2240,2024-04-02,completed
16506,4783,2026-02-10,cancelled
16507,3865,2024-07-04,completed
16508,4726,2024-11-11,completed
16509,3053,2025-01-26,returned
16510,1253,2024-10-12,returned
16511,4526,2025-05-16,completed
16512,3799,2025-03-01,
16513,4507,2024-04-17,cancelled
16514,1559,2024-03-26,completed
16515,3209,2025-12-23,returned
16516,3074,2024-05-14,
16517,874,2025-06-22,returned
16518,2020,2024-09-14,returned
16519,2066,2025-03-06,returned
16520,2658,2025-04-29,cancelled
16521,4643,2025-10-26,cancelled
16522,1412,2024-12-23,
16523,2135,2025-04-10,returned
16524,477,2024-02-26,completed
16525,3883,2026-01-30,returned
16526,4859,2024-05-27,
16527,712,2025-06-29,returned
16528,3473,2025-01-11,
16529,2197,2024-03-03,completed
16530,4970,2024-03-15,returned
16531,403,2024-06-13,
16532,954,2025-05-09,completed
16533,117,2025-05-01,cancelled
16534,1754,2025-01-06,returned
16535,4828,2025-09-27,
16536,2874,2025-10-01,returned
16537,1423,2025-01-20,cancelled
16538,4811,2026-01-15,returned
16539,2465,2025-09-16,returned
16540,153,2025-12-13,returned
16541,2358,2025-08-07,
16542,544,2025-03-11,completed
16543,2648,2024-06-20,
16544,3615,2025-12-15,
16545,1065,2024-09-14,
16546,3553,2024-12-06,completed
16547,4156,2024-03-23,
16548,1918,2024-05-10,completed
16549,2910,2024-08-14,completed
16550,2253,2025-12-30,
16551,2055,2024-06-01,cancelled
16552,54,2025-09-11,
16553,2769,2025-02-07,returned
16554,903,2024-03-18,cancelled
16555,2384,2024-11-11,cancelled
16556,3850,2025-05-02,cancelled
16557,3989,2024-02-25,returned
16558,3461,2025-11-23,cancelled
16559,4150,2024-04-03,returned
16560,2109,2024-12-28,completed
16561,3205,2024-06-28,completed
16562,399,2025-09-30,completed
16563,4266,2025-04-28,returned
16564,1247,2024-04-02,
16565,1387,2026-02-04,cancelled
16566,377,2025-06-10,
16567,4262,2025-01-08,returned
16568,4214,2024-03-22,returned
16569,263,2025-11-06,returned
16570,1102,2024-12-01,completed
16571,719,2025-12-13,completed
16572,3216,2025-05-06,cancelled
16573,3271,2024-11-30,cancelled
16574,379,2025-02-19,completed
16575,4471,2025-06-28,completed
16576,3592,2026-01-10,
16577,886,2025-08-12,completed
16578,1035,2024-05-04,
16579,2915,2024-09-29,completed
16580,902,2025-07-30,returned
16581,4411,2025-07-20,cancelled
16582,1794,2025-12-28,returned
16583,4884,2024-07-22,returned
16584,3041,2024-08-10,
16585,4359,2025-10-21,
16586,1614,2024-07-11,returned
16587,3871,2024-11-03,cancelled
16588,2340,2025-02-03,returned
16589,2550,2025-06-19,
16590,2164,2025-08-18,
16591,1656,2025-08-04,completed
16592,4916,2025-02-22,completed
16593,1049,2024-11-23,cancelled
16594,3631,2026-01-30,completed
16595,881,2025-01-20,returned
16596,1309,2024-08-29,cancelled
16597,4826,2025-08-17,
16598,166,2024-05-07,returned
16599,2052,2025-08-14,returned
16600,4428,2025-07-20,
16601,3235,2024-09-23,returned
16602,1996,2025-01-21,returned
16603,268,2024-08-03,
16604,4144,2025-05-05,
16605,2780,2024-08-22,returned
16606,4105,2025-03-21,returned
16607,128,2026-01-28,returned
16608,31,2024-11-08,
16609,4259,2024-08-17,returned
16610,38,2026-01-03,completed
16611,3326,2024-05-09,
16612,3199,2025-03-30,
16613,4764,2024-11-27,cancelled
16614,4404,2024-11-29,cancelled
16615,263,2024-09-27,
16616,4894,2024-06-13,completed
16617,4645,2026-01-25,
16618,4371,2024-06-13,cancelled
16619,4095,2024-10-27,cancelled
16620,1994,2025-04-26,completed
16621,886,2024-06-04,cancelled
16622,1068,2024-12-13,returned
16623,1565,2026-04-09,completed
16624,1228,2024-11-21,
16625,3238,2026-01-16,
16626,2067,2024-08-26,returned
16627,1584,2025-11-15,cancelled
16628,2695,2025-10-18,completed
16629,3129,2025-03-25,
16630,4265,2024-08-31,returned
16631,4553,2025-08-04,completed
16632,3067,2024-06-10,returned
16633,2350,2024-06-06,cancelled
16634,4368,2026-03-01,cancelled
16635,1810,2025-10-09,
16636,771,2025-09-28,returned
16637,2329,2024-09-06,cancelled
16638,4209,2025-06-01,completed
16639,2015,2025-04-29,
16640,1460,2024-05-07,returned
16641,4387,2025-09-10,returned
16642,4684,2024-05-22,
16643,3435,2025-12-29,returned
16644,4333,2025-02-19,returned
16645,3813,2025-03-18,returned
16646,894,2025-09-29,cancelled
16647,98,2024-08-09,
16648,2603,2025-10-01,completed
16649,46,2026-01-13,cancelled
16650,1230,2024-10-28,returned
16651,291,2024-06-18,cancelled
16652,689,2025-08-07,cancelled
16653,1563,2025-05-09,
16654,139,2025-04-03,completed
16655,2530,2024-08-20,completed
16656,3351,2024-11-12,returned
16657,1216,2025-04-14,cancelled
16658,2967,2024-12-05,returned
16659,3595,2025-02-06,cancelled
16660,61,2024-08-24,completed
16661,4344,2025-04-24,cancelled
16662,2456,2025-11-05,returned
16663,4854,2025-06-09,completed
16664,3142,2024-02-23,completed
16665,2604,2026-03-16,
16666,993,2025-04-17,cancelled
16667,15,2024-03-19,
16668,808,2026-01-24,returned
16669,1015,2025-10-04,cancelled
16670,2356,2025-12-10,completed
16671,1353,2024-03-27,returned
16672,209,2025-01-05,cancelled
16673,1595,2025-08-25,cancelled
16674,992,2025-11-22,cancelled
16675,1113,2025-12-14,returned
16676,4156,2025-04-27,completed
16677,1529,2026-02-04,
16678,297,2024-12-31,cancelled
16679,2202,2024-10-15,completed
16680,763,2025-09-24,completed
16681,692,2024-08-04,returned
16682,1163,2025-08-29,completed
16683,3928,2026-04-01,returned
16684,1468,2025-12-02,completed
16685,2022,2024-08-12,returned
16686,2496,2024-07-13,completed
16687,4678,2025-01-03,
16688,4402,2025-06-10,completed
16689,1979,2024-12-30,completed
16690,4871,2025-11-11,completed
16691,2264,2025-12-21,cancelled
16692,3564,2024-04-24,
16693,642,2025-08-05,returned
16694,11,2025-08-23,returned
16695,4587,2024-12-01,cancelled
16696,3330,2024-04-27,returned
16697,3117,2025-09-16,cancelled
16698,244,2025-10-18,completed
16699,1544,2025-04-11,cancelled
16700,1561,2025-07-02,
16701,1189,2024-11-16,cancelled
16702,1072,2024-10-06,returned
16703,1035,2024-03-17,completed
16704,2584,2025-04-28,
16705,3804,2025-07-09,completed
16706,3487,2024-06-01,
16707,588,2025-01-27,cancelled
16708,2546,2025-09-21,returned
16709,794,2025-02-10,cancelled
16710,4723,2024-04-15,
16711,1656,2024-06-05,cancelled
16712,1353,2024-12-11,returned
16713,4779,2025-10-05,
16714,3754,2025-06-17,cancelled
16715,4556,2025-11-28,
16716,4175,2025-02-04,
16717,3580,2024-04-04,completed
16718,498,2025-07-07,cancelled
16719,1155,2025-01-10,returned
16720,2197,2024-09-29,completed
16721,757,2025-01-24,
16722,4259,2024-06-13,returned
16723,498,2024-05-14,completed
16724,3538,2025-09-08,cancelled
16725,4430,2024-03-13,returned
16726,147,2025-06-21,
16727,2723,2024-06-18,cancelled
16728,4500,2024-11-05,completed
16729,3882,2024-05-03,completed
16730,3560,2024-08-07,returned
16731,3777,2025-09-07,completed
16732,1193,2025-11-26,completed
16733,4616,2024-03-11,completed
16734,1998,2024-03-27,cancelled
16735,2944,2025-04-07,cancelled
16736,2440,2024-06-26,cancelled
16737,1134,2025-07-08,
16738,4138,2024-08-14,cancelled
16739,413,2025-03-27,cancelled
16740,410,2025-08-22,returned
16741,355,2024-04-05,returned
16742,2770,2024-04-24,completed
16743,2116,2024-06-27,returned
16744,4401,2024-04-14,returned
16745,2987,2025-07-23,completed
16746,3857,2024-06-26,returned
16747,4962,2026-01-23,returned
16748,2057,2025-05-16,returned
16749,2465,2024-12-11,cancelled
16750,144,2026-01-02,returned
16751,2993,2024-03-20,returned
16752,712,2025-05-26,cancelled
16753,1727,2025-01-17,completed
16754,3709,2025-04-15,returned
16755,4782,2024-07-09,returned
16756,1077,2025-04-06,cancelled
16757,1939,2025-10-24,cancelled
16758,4697,2025-11-07,returned
16759,3761,2024-04-08,returned
16760,4913,2025-11-09,
16761,29,2024-07-01,returned
16762,2628,2025-03-04,returned
16763,2492,2024-10-24,
16764,3112,2026-02-04,returned
16765,3558,2024-10-14,cancelled
16766,1381,2024-12-19,completed
16767,2756,2024-05-13,cancelled
16768,1345,2025-02-06,completed
16769,4129,2025-07-18,returned
16770,2005,2025-02-07,completed
16771,3556,2025-04-17,
16772,3022,2024-09-10,
16773,3490,2024-03-02,cancelled
16774,2420,2026-04-21,cancelled
16775,4760,2024-08-19,completed
16776,3248,2025-11-20,returned
16777,2992,2025-11-01,returned
16778,4645,2025-12-06,returned
16779,2168,2025-01-30,
16780,3630,2024-07-18,cancelled
16781,1193,2025-04-14,cancelled
16782,3139,2024-10-17,cancelled
16783,3888,2024-07-03,
16784,832,2025-02-17,
16785,3469,2025-02-10,returned
16786,3222,2025-10-23,returned
16787,3294,2025-02-24,returned
16788,1742,2024-08-08,cancelled
16789,2788,2025-08-05,
16790,949,2024-10-20,completed
16791,4673,2025-11-15,
16792,3197,2024-06-01,cancelled
16793,1505,2024-04-12,returned
16794,3332,2024-04-12,cancelled
16795,2322,2024-07-23,cancelled
16796,1411,2026-02-11,returned
16797,3405,2025-08-07,cancelled
16798,1690,2024-06-26,
16799,2331,2024-10-14,
16800,2374,2024-05-18,completed
16801,1768,2025-11-05,cancelled
16802,3398,2025-11-28,completed
16803,3849,2025-03-30,
16804,370,2025-09-29,returned
16805,2743,2025-08-03,completed
16806,4487,2024-08-05,completed
16807,2970,2025-04-02,returned
16808,4425,2025-11-29,completed
16809,3218,2024-05-21,completed
16810,2554,2024-12-19,
16811,4047,2024-11-27,
16812,3039,2026-03-26,
16813,2506,2026-01-31,
16814,211,2025-12-01,cancelled
16815,1661,2024-11-19,cancelled
16816,1068,2025-09-12,
16817,1177,2025-05-23,
16818,1162,2025-08-22,completed
16819,3360,2025-08-04,
16820,2758,2024-07-22,
16821,1898,2024-12-11,completed
16822,363,2024-11-10,
16823,4079,2024-06-18,
16824,1600,2024-06-22,
16825,3656,2026-02-17,
16826,2121,2026-02-16,
16827,3369,2024-04-29,returned
16828,3847,2025-06-13,completed
16829,230,2025-01-02,cancelled
16830,902,2024-05-30,cancelled
16831,2093,2024-06-11,returned
16832,2780,2025-04-02,
16833,2151,2025-05-30,completed
16834,2220,2025-04-15,cancelled
16835,2468,2025-07-20,completed
16836,4878,2025-11-25,returned
16837,3919,2025-12-08,completed
16838,2001,2025-09-14,cancelled
16839,139,2024-10-22,
16840,1812,2024-08-23,cancelled
16841,2874,2024-05-07,
16842,3960,2024-04-03,completed
16843,2036,2024-03-07,completed
16844,2689,2024-04-25,completed
16845,1633,2024-09-11,
16846,4659,2025-11-22,
16847,2520,2025-08-07,returned
16848,4686,2024-08-13,completed
16849,1592,2024-09-27,completed
16850,4820,2026-01-19,
16851,4325,2024-12-20,
16852,232,2024-03-05,returned
16853,2430,2024-12-22,returned
16854,3185,2024-12-30,completed
16855,801,2025-04-29,cancelled
16856,3256,2024-03-15,cancelled
16857,4311,2025-10-27,returned
16858,3436,2024-08-27,completed
16859,106,2024-09-17,returned
16860,163,2024-11-01,completed
16861,3920,2025-01-11,returned
16862,4774,2025-12-01,
16863,2074,2024-12-10,completed
16864,4833,2025-04-25,cancelled
16865,546,2025-01-15,cancelled
16866,4902,2024-12-31,cancelled
16867,1884,2025-03-08,returned
16868,2156,2025-11-21,returned
16869,4436,2024-12-02,completed
16870,3586,2025-09-15,cancelled
16871,1023,2024-08-22,returned
16872,614,2025-06-29,returned
16873,3648,2024-06-05,cancelled
16874,3013,2025-12-03,
16875,3560,2024-03-04,cancelled
16876,906,2026-01-04,cancelled
16877,687,2024-10-07,
16878,3587,2024-06-09,
16879,732,2025-10-30,
16880,1628,2024-08-24,returned
16881,2048,2025-11-03,
16882,2732,2025-10-25,
16883,492,2024-03-23,completed
16884,278,2026-02-16,cancelled
16885,979,2024-12-18,
16886,1452,2025-06-20,cancelled
16887,3319,2025-02-24,cancelled
16888,1955,2025-06-28,returned
16889,1961,2024-11-14,returned
16890,725,2024-04-05,cancelled
16891,2644,2025-03-14,
16892,1055,2025-03-23,completed
16893,4382,2024-09-28,
16894,1532,2026-03-25,
16895,4188,2026-01-11,
16896,2067,2025-10-18,returned
16897,2682,2024-06-13,cancelled
16898,411,2025-05-03,
16899,4789,2024-09-16,completed
16900,123,2024-05-04,
16901,4703,2025-03-28,
16902,2162,2024-04-30,cancelled
16903,2646,2024-05-23,cancelled
16904,4038,2025-05-14,completed
16905,926,2024-12-27,returned
16906,3488,2025-12-02,cancelled
16907,155,2024-05-08,
16908,665,2025-08-31,completed
16909,646,2025-09-29,cancelled
16910,1746,2024-04-01,completed
16911,177,2025-09-16,cancelled
16912,4072,2025-06-03,cancelled
16913,2320,2025-12-27,
16914,322,2025-10-17,completed
16915,347,2024-09-14,cancelled
16916,1698,2025-04-06,returned
16917,360,2024-06-18,
16918,4999,2025-06-30,returned
16919,73,2025-06-03,returned
16920,4543,2025-02-18,returned
16921,817,2024-11-01,completed
16922,4305,2024-03-25,cancelled
16923,598,2025-01-15,completed
16924,2019,2024-09-23,
16925,2836,2025-02-15,
16926,2166,2025-11-02,
16927,3953,2024-02-27,
16928,3271,2024-10-08,cancelled
16929,447,2025-01-07,completed
16930,1711,2026-02-02,
16931,4138,2024-02-23,
16932,2381,2024-06-08,
16933,2202,2024-08-11,cancelled
16934,2799,2024-12-01,completed
16935,1369,2025-12-06,returned
16936,251,2025-09-15,returned
16937,2762,2025-12-21,returned
16938,4572,2024-10-06,cancelled
16939,4194,2025-09-23,
16940,1409,2025-07-18,completed
16941,2184,2024-04-07,cancelled
16942,367,2026-02-16,returned
16943,3730,2024-04-12,returned
16944,4834,2026-02-06,cancelled
16945,4269,2026-02-28,
16946,4389,2025-01-07,completed
16947,3840,2024-07-11,returned
16948,1804,2025-07-03,cancelled
16949,4833,2025-08-03,returned
16950,3699,2024-08-06,
16951,237,2025-08-19,returned
16952,327,2024-10-31,cancelled
16953,3369,2025-05-12,returned
16954,4306,2024-05-23,returned
16955,1772,2024-09-01,completed
16956,3008,2025-10-25,cancelled
16957,3367,2024-03-24,cancelled
16958,652,2024-11-10,
16959,334,2024-08-23,returned
16960,3638,2025-01-02,completed
16961,2540,2025-02-11,returned
16962,1075,2025-04-27,cancelled
16963,1527,2025-10-25,returned
16964,2352,2025-09-20,completed
16965,2121,2025-02-02,returned
16966,793,2025-09-14,cancelled
16967,326,2025-04-15,returned
16968,3937,2024-11-09,
16969,3276,2024-03-28,returned
16970,537,2024-07-21,returned
16971,3148,2025-09-03,returned
16972,513,2024-06-09,returned
16973,4088,2026-02-15,
16974,970,2024-04-22,completed
16975,3370,2024-03-18,cancelled
16976,3372,2025-07-29,cancelled
16977,3465,2025-08-22,cancelled
16978,262,2024-03-25,cancelled
16979,2787,2025-12-05,
16980,3396,2025-05-17,returned
16981,2747,2024-09-03,
16982,3434,2025-09-13,
16983,1749,2024-03-20,
16984,231,2024-07-21,cancelled
16985,791,2025-07-13,completed
16986,1364,2024-05-06,returned
16987,3519,2025-06-27,completed
16988,2251,2025-04-13,
16989,4155,2024-08-03,returned
16990,830,2025-01-23,returned
16991,4869,2025-10-22,
16992,1300,2024-12-12,
16993,1157,2024-12-21,completed
16994,1798,2025-10-14,
16995,3062,2024-02-20,
16996,1347,2024-09-15,cancelled
16997,4974,2025-05-09,completed
16998,2012,2024-11-26,cancelled
16999,1503,2026-01-04,cancelled
17000,4010,2025-06-13,returned
17001,802,2024-03-21,completed
17002,2818,2026-02-19,
17003,3656,2024-08-28,completed
17004,578,2025-10-06,completed
17005,3619,2025-08-28,
17006,977,2024-08-08,
17007,2588,2024-11-11,cancelled
17008,4866,2024-12-20,
17009,3807,2024-02-26,
17010,912,2025-10-10,completed
17011,4701,2025-11-17,completed
17012,4576,2025-01-26,cancelled
17013,2298,2024-07-03,returned
17014,1070,2024-06-02,
17015,373,2025-11-08,cancelled
17016,4549,2025-05-26,
17017,1740,2026-01-22,returned
17018,498,2026-01-12,returned
17019,4495,2025-02-19,returned
17020,12,2024-09-26,returned
17021,2969,2024-03-25,returned
17022,1468,2025-06-25,
17023,3831,2024-09-19,returned
17024,2588,2024-03-14,cancelled
17025,3354,2024-08-01,
17026,625,2024-07-12,returned
17027,1742,2024-03-20,cancelled
17028,714,2024-04-05,cancelled
17029,1662,2025-12-30,
17030,1419,2026-01-20,
17031,426,2024-05-15,completed
17032,2452,2024-04-23,returned
17033,4675,2024-02-22,completed
17034,1195,2024-04-24,completed
17035,1151,2025-01-31,
17036,4999,2024-12-20,completed
17037,1047,2025-07-03,completed
17038,4153,2024-04-08,
17039,2107,2024-06-07,returned
17040,1337,2025-10-12,
17041,1375,2024-07-27,completed
17042,2566,2024-04-09,cancelled
17043,4183,2025-07-13,
17044,985,2026-02-06,completed
17045,2343,2025-07-14,
17046,3053,2024-09-26,cancelled
17047,539,2024-07-05,cancelled
17048,2890,2024-05-20,
17049,2380,2025-11-15,cancelled
17050,1256,2025-12-27,cancelled
17051,312,2025-09-16,
17052,2870,2024-03-13,returned
17053,3397,2026-01-09,
17054,442,2025-06-25,cancelled
17055,394,2025-03-20,
17056,419,2025-08-01,returned
17057,2991,2025-06-07,
17058,2895,2025-05-06,cancelled
17059,4330,2026-01-21,cancelled
17060,3712,2025-08-14,returned
17061,3760,2025-12-07,completed
17062,3896,2025-10-25,completed
17063,4558,2025-08-22,returned
17064,3306,2024-07-20,completed
17065,3871,2024-04-11,completed
17066,3996,2026-02-19,returned
17067,4137,2024-07-27,completed
17068,4830,2024-06-01,completed
17069,3518,2025-09-17,cancelled
17070,1683,2026-01-26,
17071,468,2025-12-09,
17072,2983,2024-08-26,
17073,3296,2024-04-03,cancelled
17074,79,2025-05-26,completed
17075,2117,2025-09-02,
17076,574,2025-02-14,returned
17077,2692,2024-10-19,
17078,4848,2025-10-26,completed
17079,1587,2025-05-15,
17080,4440,2024-07-11,
17081,519,2024-03-28,returned
17082,1682,2025-09-29,completed
17083,3768,2024-03-21,returned
17084,3858,2025-11-01,cancelled
17085,3470,2025-09-02,cancelled
17086,907,2024-10-19,returned
17087,761,2024-05-14,cancelled
17088,148,2024-10-17,returned
17089,1286,2024-04-06,cancelled
17090,4817,2025-10-29,cancelled
17091,3177,2024-08-04,cancelled
17092,770,2024-12-22,cancelled
17093,834,2024-06-20,returned
17094,4091,2025-02-14,
17095,1207,2025-04-04,
17096,4115,2026-01-01,completed
17097,147,2025-07-28,cancelled
17098,3201,2025-04-03,returned
17099,4833,2024-04-25,completed
17100,2861,2025-04-17,cancelled
17101,2045,2024-10-12,
17102,2310,2026-01-26,
17103,4287,2024-04-25,cancelled
17104,1021,2025-06-13,
17105,1775,2024-12-26,cancelled
17106,4028,2024-11-23,cancelled
17107,1066,2025-06-13,cancelled
17108,1844,2025-11-15,cancelled
17109,3748,2025-01-26,returned
17110,1667,2025-01-27,
17111,2613,2024-12-09,returned
17112,221,2025-07-09,returned
17113,3984,2026-01-14,returned
17114,1499,2024-07-22,returned
17115,1651,2025-01-23,
17116,333,2025-09-26,
17117,1296,2025-09-08,returned
17118,961,2024-03-19,returned
17119,104,2025-02-12,
17120,3867,2025-04-06,
17121,3447,2025-11-09,
17122,1669,2025-04-21,
17123,5,2025-11-09,returned
17124,2568,2025-05-03,returned
17125,4970,2024-04-08,returned
17126,3029,2024-05-28,cancelled
17127,3726,2026-01-09,cancelled
17128,3249,2025-03-15,returned
17129,1207,2025-08-31,returned
17130,4665,2024-04-23,
17131,987,2024-11-13,cancelled
17132,3094,2024-07-14,returned
17133,2377,2024-03-02,cancelled
17134,1329,2024-06-19,completed
17135,790,2025-10-20,cancelled
17136,4186,2025-05-03,returned
17137,2556,2025-05-28,completed
17138,3969,2024-07-23,completed
17139,4718,2024-08-25,returned
17140,4991,2025-10-12,
17141,3566,2025-06-03,returned
17142,1682,2024-03-03,
17143,4709,2026-02-05,
17144,4561,2024-10-09,cancelled
17145,1824,2024-02-28,
17146,1036,2025-12-23,returned
17147,52,2026-02-01,returned
17148,4682,2026-01-08,cancelled
17149,189,2024-10-13,returned
17150,3969,2025-03-02,returned
17151,2684,2024-09-11,completed
17152,2688,2024-10-20,completed
17153,2239,2024-03-10,completed
17154,498,2024-10-05,cancelled
17155,3440,2025-02-22,cancelled
17156,88,2024-09-05,
17157,2966,2025-01-12,completed
17158,4909,2025-05-23,completed
17159,860,2024-03-04,returned
17160,1223,2025-03-04,completed
17161,2148,2024-05-12,completed
17162,4570,2025-12-21,returned
17163,3617,2024-07-02,returned
17164,614,2024-08-10,completed
17165,2380,2024-04-21,returned
17166,525,2024-08-11,
17167,1999,2024-08-13,cancelled
17168,1925,2024-12-28,
17169,3784,2026-02-13,completed
17170,3729,2024-03-24,returned
17171,4524,2025-10-11,
17172,1125,2025-09-19,
17173,4011,2024-10-12,completed
17174,4440,2026-02-13,
17175,1585,2024-12-12,completed
17176,2794,2024-03-22,returned
17177,4500,2025-12-21,
17178,772,2024-06-01,
17179,4541,2024-09-20,returned
17180,1611,2025-09-06,completed
17181,1674,2025-12-27,cancelled
17182,3341,2025-03-28,returned
17183,177,2024-04-04,
17184,3999,2025-09-04,cancelled
17185,4107,2024-06-05,cancelled
17186,696,2024-04-10,returned
17187,238,2025-11-24,cancelled
17188,1455,2025-08-27,
17189,4186,2025-08-15,completed
17190,2557,2024-07-04,cancelled
17191,4581,2026-01-27,completed
17192,2839,2025-09-28,completed
17193,1321,2024-05-04,cancelled
17194,2584,2024-04-20,completed
17195,3619,2025-09-13,
17196,1512,2024-04-10,returned
17197,1616,2025-10-19,
17198,3403,2024-07-24,completed
17199,143,2025-09-06,returned
17200,1217,2024-07-24,returned
17201,399,2024-03-01,completed
17202,727,2025-11-04,completed
17203,2003,2025-10-11,completed
17204,4301,2024-11-03,completed
17205,627,2025-04-13,cancelled
17206,1116,2024-05-28,returned
17207,3403,2026-01-30,returned
17208,780,2025-01-10,completed
17209,3629,2025-11-19,returned
17210,386,2026-01-13,returned
17211,283,2024-08-11,completed
17212,3781,2024-08-14,completed
17213,231,2026-02-06,returned
17214,683,2024-09-22,completed
17215,2645,2024-08-02,completed
17216,2481,2026-02-09,completed
17217,1324,2025-01-04,returned
17218,622,2024-08-26,completed
17219,4127,2024-05-13,
17220,2716,2025-06-02,completed
17221,1489,2024-07-06,
17222,341,2024-12-15,cancelled
17223,4826,2025-11-18,
17224,68,2026-01-08,
17225,776,2025-01-12,returned
17226,1972,2025-08-11,
17227,881,2024-12-22,completed
17228,3031,2026-02-18,completed
17229,2096,2024-08-29,
17230,4110,2024-03-01,completed
17231,2606,2024-09-03,
17232,4637,2025-04-11,returned
17233,2424,2024-07-07,cancelled
17234,4884,2024-09-26,completed
17235,3831,2025-02-20,returned
17236,3417,2025-05-12,cancelled
17237,3875,2024-11-29,completed
17238,1881,2024-05-06,cancelled
17239,2523,2024-03-09,
17240,4729,2024-12-21,completed
17241,4511,2025-11-21,cancelled
17242,3455,2024-03-13,cancelled
17243,3090,2024-07-03,returned
17244,3024,2024-08-12,returned
17245,599,2025-11-07,completed
17246,2870,2024-06-24,
17247,3858,2025-03-05,completed
17248,3698,2025-01-02,returned
17249,3551,2026-02-07,cancelled
17250,3784,2025-06-28,completed
17251,3195,2024-06-15,completed
17252,2336,2025-07-24,cancelled
17253,271,2025-02-28,cancelled
17254,1694,2024-02-26,returned
17255,3200,2025-02-19,cancelled
17256,537,2024-05-14,returned
17257,3825,2025-08-20,completed
17258,4599,2026-03-22,
17259,3514,2025-08-21,completed
17260,4266,2024-04-26,returned
17261,3821,2024-07-10,returned
17262,3595,2024-07-28,returned
17263,815,2024-08-31,returned
17264,2505,2026-01-12,cancelled
17265,2148,2024-12-06,returned
17266,4933,2025-10-21,cancelled
17267,1430,2024-10-29,
17268,4890,2025-11-30,returned
